Session ID,Title,Day,Date,Theatre,Start Time,End Time,OLDCategories,Categories,Description,Speaker 1 Name,Speaker 1 Job Title,Speaker 1 Company,Speaker 1 Profile URL,Speaker 2 Name,Speaker 2 Job Title,Speaker 2 Company,Speaker 2 Profile URL,Speaker 3 Name,Speaker 3 Job Title,Speaker 3 Company,Speaker 3 Profile URL,Speaker 4 Name,Speaker 4 Job Title,Speaker 4 Company,Speaker 4 Profile URL,Speaker 5 Name,Speaker 5 Job Title,Speaker 5 Company,Speaker 5 Profile URL,Session URL,Manual Ranking Bump
,Brights HMRC-recognised MTD Solution,Day 1,13-May-26,Bright Theatre - Stand 1160,13:30,14:00,"Tax & MTD, AI & Automation, CRM & Comms, Document Management","Technology & Software, Tax & MTD","Join this in-person session to see how Brights software simplifies MTD for ITSA ahead of the 2026 rollout, with BrightBooks for easy quarterly filing, BrightTax for accurate annual submissions, and BrightManager to automate tasks and client communications while keeping you HMRC-compliant.",Paul Onions,VP of Product  Accounting,Bright,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/brights-hmrc-recognised-mtd-solution/,FALSE
,Brights HMRC-recognised MTD Solution,Day 1,13-May-26,Bright Theatre - Stand 1160,10:00,10:30,"Tax & MTD, AI & Automation, CRM & Comms, Document Management","Technology & Software, Tax & MTD","Join this in-person session to see how Brights software simplifies MTD for ITSA ahead of the 2026 rollout, with BrightBooks for easy quarterly filing, BrightTax for accurate annual submissions, and BrightManager to automate tasks and client communications while keeping you HMRC-compliant.",Paul Onions,VP of Product  Accounting,Bright,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/brights-hmrc-recognised-mtd-solution-2/,FALSE
,Streamline your Audit process with MyWorkpapers,Day 2,14-May-26,Bright Theatre - Stand 1160,13:30,14:00,"AI & Automation, Doc Automation, Document Management, Marketing & Growth, Practice Management","Document Management, Practice Management, Marketing & Growth, AI & Automation, Data & Analytics","Join this in-person session to see how MyWorkpapers helps UK firms streamline audit season by simplifying file prep, client queries, and compliance. Discover how to automate trial balance mapping, use compliant audit content packs, customise workflows, track progress in real time, and collaborate securely with your team and clientsall to make audits faster and easier.",The Bright Team,Sales,Bright Software Group,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/streamline-your-audit-process-with-myworkpapers/,FALSE
,Sage Networking,Day 1,13-May-26,Sage Theatre - Stand 1220,16:30,18:00,Marketing & Growth,Marketing & Growth,Join us and network on the Sage stand,Sage  After Hours Networking Sage  After Hours Networking,,Sage,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/sage-networking/,FALSE
,MTD Q&A Panel with HMRC,Day 1,13-May-26,Sage Theatre - Stand 1220,11:15,12:00,Tax & MTD,Tax & MTD,"MTD is underway, but wider regulatory change is coming. Hear from HMRC on what firms should prioritise now and how the future compliance landscape is evolving.",Jen Staves,"Director, Test Learn and Grow",HMRC,,Samantha Mitcham,Founder,SJCM Accountancy,,Chris Downing,Director of Accountants & Bookkeepers,Sage,,,,,,,,,,https://www.accountex.co.uk/london/sessions/mtd-qa-panel-with-hmrc-2/,FALSE
,MTD Q&A Panel with HMRC,Day 2,14-May-26,Sage Theatre - Stand 1220,10:00,10:45,Tax & MTD,Tax & MTD,"MTD is underway, but wider regulatory change is coming. Hear from HMRC on what firms should prioritise now and how the future compliance landscape is evolving.",Jen Staves,"Director, Test Learn and Grow",HMRC,,Samantha Mitcham,Founder,SJCM Accountancy,,Chris Downing,Director of Accountants & Bookkeepers,Sage,,,,,,,,,,https://www.accountex.co.uk/london/sessions/mtd-qa-panel-with-hmrc/,FALSE
,Case Study on the Sale of an IT Managed Services Business,Day 1,13-May-26,Case Study Stage,11:20,11:40,,"Other, Exit Strategies","Following the recent sale of an IT Managed Services Business brokered by Hornblower after a 4 year plan to exit, Hornblowers MD, Henry Campbell-Jones, talks to Richard Murray of Elephants Child Business Growth Advisors on how careful planning for an exit with specific growth and valuation targets in mind underpins a successful sale with seriously enhanced results!",Henry Campbell-Jones,Managing Director,Hornblower Business Brokers Ltd,,Richard Murray,Chief Commercial Officer,Elephants Child Advisory Ltd,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/case-study-on-the-sale-of-an-it-managed-services-business/,FALSE
,"One Platform, Ten Countries: How FREENOW Unified AP Across Europe",Day 1,13-May-26,Case Study Stage,13:50,14:10,"AI & Automation, Practice Management, eSign",Technology & Software,"What happens when a fastgrowing European mobility giant decides to reinvent its finance operations? FREENOWs shift to a unified, automated AP model didnt just streamline processesit unlocked realtime visibility, accelerated approvals, and cut processing times by twothirds across 10 countries in just six months. This is the story of how a simple, intuitive platform became the backbone of a scalable, futureready finance function.",Shelsea Adrian,Senior AP Automation Expert,Yooz,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/one-platform-ten-countries-how-freenow-unified-ap-across-europe/,FALSE
,From Overspend to Oversight: The FDs Guide to Smarter Cloud Financial Management,Day 2,14-May-26,Case Study Stage,12:50,13:10,,"Technology & Software, CFO","Join Stuart Black from ERGOS Technologies Limited and Stuart Blakemore from Surveil as they reveal why cloud optimisation is only the starting point  with governance, adoption, and financial accountability delivering the real longterm value. Discover how continuous savings, anomaly detection, 24hour Azure cost visibility, and showback/chargeback structures give FDs true control. With expert guidance, the right tools turn cloud spend into measurable, predictable financial outcomes.",Stuart Black,Managing Director,ERGOS Technologies Limited,,Stuart Blakemore,Founder of Sales,Surveil,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/from-overspend-to-oversight-the-fds-guide-to-smarter-cloud-financial-management/,FALSE
,Your Clients Are Doing Bookkeeping in Banks and Business Apps,Day 2,14-May-26,Sage Theatre - Stand 1220,13:30,14:00,"Tax & MTD, Banking & Payments, Practice Management","Practice Management, Banking & Payments, Tax & MTD","Clients are increasingly managing their finances inside banking and business apps. See how accountants and bookkeepers can work with this data to simplify workflows, meet MTD requirements, and support clients. This session with Tide brings the journey to life, showing how Sage works with partners to support businesses from day one.",Danielle Fisher,Product Manager,Sage,,Heather Laird,Product Manager,Tide,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/your-clients-are-doing-bookkeeping-in-banks-and-business-apps-3/,FALSE
,MTD in the Banking App: In Action with Monzo,Day 2,14-May-26,Sage Theatre - Stand 1220,13:00,13:30,"Tax & MTD, Banking & Payments, Practice Management","Practice Management, Banking & Payments, Tax & MTD","Small businesses are adopting accounting earlier, embedded inside the everyday tools they use to run their operations like banking apps and more. This session with Monzo explores what the shift means for bookkeepers and accountants, Learn how Sage keeps bookkeepers and accountants at the centre by simplifying workflows, improving the quality of work upstream, and unlocking new advisory opportunities without adding complexity or changing how they already work.",Gordon Stuart,SVP Fintech & Embedded Services,Sage,,Jordan Shwide,"General Manager, Business Banking",Monzo,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/mtd-in-the-banking-app-in-action-with-monzo/,FALSE
,MTD in the Banking App: In Action with Monzo,Day 1,13-May-26,Sage Theatre - Stand 1220,13:30,14:00,"Tax & MTD, Banking & Payments, Practice Management","Practice Management, Banking & Payments, Tax & MTD","Small businesses are adopting accounting earlier, embedded inside the everyday tools they use to run their operations like banking apps and more. This session with Monzo explores what the shift means for bookkeepers and accountants, Learn how Sage keeps bookkeepers and accountants at the centre by simplifying workflows, improving the quality of work upstream, and unlocking new advisory opportunities without adding complexity or changing how they already work.",Gordon Stuart,SVP Fintech & Embedded Services,Sage,,Jordan Shwide,"General Manager, Business Banking",Monzo,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/mtd-in-the-banking-app-in-action-with-monzo-2/,FALSE
,P11ds to Payrolling: What You Need to Know,Day 2,14-May-26,Sage Theatre - Stand 1220,14:00,14:30,"Tax & MTD, Payroll","Tax & MTD, Payroll",Understand the shift from P11Ds to payrolling benefits and what accountants and bookkeepers should do now to prepare for the upcoming changes.,Neilson Watts,Product Manager SBCP,Sage,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/p11ds-to-payrolling-what-you-need-to-know-3/,FALSE
,Ahead of the curve: Navigating the new era of bookkeeping,Day 2,14-May-26,Bookkeepers' Circle @ Bookkeepers' Base Camp,11:00,11:40,"Tax & MTD, AI & Automation, Practice Management","Practice Management, AI & Automation, Bookkeeping","Start day two feeling informed, reassured and ready for whats ahead. In this opening session, Ami Copeland, CEO of the Institute of Certified Bookkeepers, shares a clear and practical view of the changes shaping the profession, from AI and Making Tax Digital to the evolving role of bookkeepers in day-to-day practice. Drawing on the latest ICB member survey and what firms and clients are asking for right now, this session helps you make sense of the bigger picture. Youll come away with a stronger sense of where to focus and what to prioritise next. Who should attend: Bookkeepers, practice owners, and anyone supporting clients through compliance and day-to-day financial management. Key takeaways: A clear view of whats changing and what it means for you What fellow ICB members are seeing and focusing on The support clients are looking for right now Practical steps you can take straight away",Ami Copeland,CEO,ICB,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/ahead-of-the-curve-navigating-the-new-era-of-bookkeeping/,FALSE
,Chasing someone elses dream,Day 2,14-May-26,Bookkeepers' Circle @ Bookkeepers' Base Camp,14:00,14:40,,"Bookkeeping, HR & Leadership",A raw and honest account of over a decade of owning Arden Bookkeeping. Sharing the highs the lows and everything in between. Highlighting the importance of having a clear vision and following your own path in business.,Claire Bartlett,Founder,Arden Bookkeeping,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/chasing-someone-elses-dream/,FALSE
,More Than You Think: What Sage Can Really Do Today,Day 2,14-May-26,Sage Theatre - Stand 1220,14:30,15:00,,Technology & Software,Sage has evolved far beyond what many firms expect. Discover how todays solutions support clients at every stage  from sole traders to growing businesses  and what that means for how you work today.,Chris Downing,Director of Accountants & Bookkeepers,Sage,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/more-than-you-think-what-sage-can-really-do-today-3/,FALSE
,Making Sustainability Measurable: What Really Matters,Day 2,14-May-26,Sage Theatre - Stand 1220,15:00,15:30,,Other,"Understand how businesses can track and manage their carbon footprint, and how accountants and bookkeepers can support clients on their sustainability journey.",Conrad Langridge,Global Marketing Lead ESG and Carbon Accounting,Sage,,,,,,,,,,,,,,,,,,https://www.accountex.co.uk/london/sessions/making-sustainability-measurable-what-really-matters-3/,FALSE
